Body,Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-May-15,17135608-11230690,-1637.34,Voyage (Lichfield),Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-May-15,17135609-11230691,-1637.34,Voyage (Lichfield),Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,26-May-15,16611839-11240274,-1636.61,Telent Technology Services Limited (Ttsl),Company,Traffic Management & Road Safety,Signals Works,Traffic Signals Maintenance
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-May-15,17007645-11229669,-1632.75,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs & Fenland Special Needs,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-May-15,17007660-11229680,-1632.75,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs & Fenland Special Needs,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-May-15,17007662-11229682,-1632.75,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs & Fenland Special Needs,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17010052-11205345,-1625.86,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs & Fenland Special Needs,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17004950-11204456,-1620.22,Haddon House,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17011496-11204511,-1620.22,Haddon House,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17008875-11205306,-1618.32,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs & Fenland Special Needs,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17008881-11205312,-1618.32,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs & Fenland Special Needs,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17008882-11205313,-1618.32,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs & Fenland Special Needs,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17011481-11204501,-1604.54,Haddon House,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-May-15,17145889-11233655,-1598.97,Affinity Trust (Wimblington),Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17011194-11202073,-1597.84,Lansdowne Care Services,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-May-15,17139480-11264883,-1584.39,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-May-15,17139490-11264893,-1584.39,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-May-15,17139491-11264894,-1584.39,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-May-15,17141594-11264969,-1584.3,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-May-15,17133445-11264789,-1582.02,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17011198-11202036,-1579.35,Broad Oaks Vct Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17011201-11202038,-1579.35,Broad Oaks Vct Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17011207-11202039,-1579.35,Broad Oaks Vct Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17011219-11202045,-1579.35,Broad Oaks Vct Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17011221-11202046,-1579.35,Broad Oaks Vct Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-May-15,17146275-11264990,-1572.38,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-May-15,17146278-11264991,-1572.38,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-May-15,17146279-11264992,-1572.38,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17010511-11205162,-1572.19,Mayfield Heath Farm,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-May-15,17129527-11264737,-1550.57,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-May-15,17132631-11231285,-1542.22,Caretech Community Services,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-May-15,17132632-11231286,-1542.22,Caretech Community Services,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-May-15,17143474-11231263,-1542.22,Caretech Community Services,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-May-15,17143475-11231264,-1542.22,Caretech Community Services,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-May-15,17143477-11231266,-1542.22,Caretech Community Services,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-May-15,17143480-11231269,-1542.22,Caretech Community Services,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-May-15,17143483-11231272,-1542.22,Caretech Community Services,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-May-15,17143488-11231277,-1542.22,Caretech Community Services,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-May-15,17143492-11231281,-1542.22,Caretech Community Services,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17005593-11205568,-1534.1,73 High Road,Trade Supplier,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17005597-11205572,-1534.1,73 High Road,Trade Supplier,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17005603-11205578,-1534.1,73 High Road,Trade Supplier,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17005606-11205581,-1534.1,73 High Road,Trade Supplier,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17005608-11205583,-1534.1,73 High Road,Trade Supplier,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17005609-11205584,-1534.1,73 High Road,Trade Supplier,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17005610-11205585,-1534.1,73 High Road,Trade Supplier,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17005612-11205587,-1534.1,73 High Road,Trade Supplier,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17005613-11205588,-1534.1,73 High Road,Trade Supplier,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17007483-11205595,-1534.1,73 High Road,Trade Supplier,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17007489-11205599,-1534.1,73 High Road,Trade Supplier,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17007493-11205602,-1534.1,73 High Road,Trade Supplier,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17007495-11205604,-1534.1,73 High Road,Trade Supplier,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17007496-11205605,-1534.1,73 High Road,Trade Supplier,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
